customerID,future_12_month_revenue_if_retained
1352-VHKAJ,819.33
4145-UQXUQ,1193.09
2632-TACXW,315.35
8146-QQKZH,1152.42
1767-CJKBA,349.71
6445-TNRXS,1644.87
4581-LNWUM,557.55
4869-EPIUS,1146.64
9948-YPTDG,1105.25
1236-WFCDV,1270.93
1915-OAKWD,225.72
7296-PIXQY,958.86
4883-QICIH,902.22
3354-OADJP,704.75
3524-WQDSG,1343.79
0810-DHDBD,1052.4
4026-SKKHW,566.35
2829-HYVZP,254.5
8329-IBCTI,234.68
1271-SJBGZ,517.36
3845-JHAMY,443.12
7013-PSXHK,1084.7
5669-SRAIP,479.99
5981-ITEMU,1223.79
3486-NPGST,226.16
6941-PMGEP,1014.77
1624-WOIWJ,1161.61
2074-GKOWZ,1168.27
0376-YMCJC,1175.47
6100-FJZDG,249.26
4829-ZLJTK,1443.68
1730-VFMWO,662.74
7143-BQIBA,709.29
3800-LYTRK,731.28
0634-SZPQA,1123.75
9646-NMHXE,230.46
7030-NJVDP,1273.26
5536-RTPWK,1291.28
8883-GRDWQ,734.56
6166-ILMNY,883.8
3097-NNSPB,602.4
7771-ZONAT,782.36
0655-RBDUG,1165.43
2111-DWYHN,247.47
4194-WHFCB,1283.48
4121-AGSIN,278.55
4361-BKAXE,1510.82
9845-PEEKO,1250.21
0455-XFASS,920.89
0301-KOBTQ,247.04
1751-NCDLI,1258.72
4367-NUYAO,311.36
9878-TNQGW,1134.89
9170-ARBTB,246.27
4441-NIHPT,983.63
8999-BOHSE,1197.95
7241-AJHFS,1195.95
7029-RPUAV,1284.97
4546-FOKWR,959.25
9036-CSKBW,1530.67
5832-TRLPB,985.93
8590-YFFQO,971.2
8659-IOOPU,1538.55
1338-CECEE,912.61
7439-DKZTW,1018.92
4646-QZXTF,1017.97
4607-CHPCA,1107.26
9742-XOKTS,1365.69
6921-OZMFH,693.3
9578-FOMUK,296.83
4712-UYOOI,194.98
8824-RWFXJ,743.86
7722-CVFXN,1493.5
8717-VCTXJ,246.98
7363-QTBIW,960.22
4159-NAAIX,1474.77
0971-QIFJK,296.72
9397-TZSHA,307.83
3391-JSQEW,672.58
0343-QLUZP,554.81
9763-PDTKK,1260.95
2176-LVPNX,1352.77
7627-JKIAZ,1048.55
3312-UUMZW,1290.73
1271-UODNO,753.03
8461-EFQYM,325.15
6900-RBKER,1309.67
6891-JPYFF,1405.31
1459-QNFQT,903.58
1047-NNCBF,964.87
3696-XRIEN,1203.66
4081-DYXAV,594.82
0074-HDKDG,761.37
8791-GFXLZ,636.42
8111-SLLHI,1290.74
0927-LCSMG,962.46
9330-DHBFL,852.43
0098-BOWSO,220.45
3452-ABWRL,1133.54
5859-HZYLF,244.0
8257-RZAHR,824.81
5293-WXJAK,1456.71
3156-QLHBO,219.94
2208-NQBCT,1070.09
1779-PWPMG,1835.93
6621-NRZAK,273.69
0831-JNISG,240.04
0774-IFUVM,820.93
3082-WQRVY,243.46
9553-DLCLU,1227.47
1641-BYBTK,241.2
2460-NGXBJ,947.93
2446-ZKVAF,699.6
0841-NULXI,422.74
3522-CDKHF,998.83
1430-SFQSA,449.92
0411-EZJZE,670.67
7851-WZEKY,1304.83
8844-TONUD,1199.54
8807-ARQET,469.4
8992-CEUEN,187.92
4320-QMLLA,636.92
8777-PVYGU,810.76
8292-ITGYJ,334.49
6870-ZWMNX,1130.81
0621-CXBKL,233.22
5268-DSMNQ,1527.51
5334-JLAXU,1344.14
4086-YQSNZ,1004.56
6242-MBHPK,1100.04
5868-CZJDR,419.12
9359-UGBTK,927.2
0135-NMXAP,1046.12
4782-OSFXZ,1254.22
6479-OAUSD,267.26
7129-ACFOG,703.81
4189-NAKJS,681.2
5562-BETPV,237.36
1282-IHQAC,608.0
9127-FHJBZ,1807.65
6270-OMFIW,1341.74
1641-RQDAY,1307.96
0107-WESLM,221.07
6994-ORCWG,670.94
1346-UFHAX,1042.69
3992-YWPKO,1303.22
2933-XEUJM,1082.33
0125-LZQXK,1273.54
5461-QKNTN,1177.79
4835-YSJMR,690.07
8399-YNDCH,786.17
3164-YAXFY,722.93
0887-WBJVH,1231.1
4660-IRIBM,1104.47
5673-FSSMF,755.45
7670-ZBPOQ,799.5
8089-UZWLX,1510.68
0080-OROZO,1415.49
3916-NRPAP,1035.76
6807-SIWJI,1463.0
8221-HVAYI,904.04
1579-KLYDT,1114.25
5232-NXPAY,1038.79
8967-SZQAS,568.32
4468-KAZHE,750.57
0455-ENTCR,1228.79
8944-AILEF,227.86
5542-NKVRU,263.12
7126-RBHSD,1114.13
5370-IIVVL,1459.56
6789-HJBWG,579.84
3927-NLNRY,1329.11
9087-EYCPR,331.68
6791-YBNAK,313.5
6358-LYNGM,953.22
6077-BDPXA,859.69
0013-MHZWF,820.97
5494-HECPR,947.76
8268-YDIXR,1448.22
9824-BEMCV,838.62
1373-ORVIZ,783.67
4291-SHSBH,851.61
6980-IMXXE,272.58
9866-QEVEE,1098.12
9897-KXHCM,1083.5
0040-HALCW,254.62
0784-GTUUK,296.9
7979-CORPM,1124.51
2294-DMMUS,983.44
0872-JCPIB,772.13
3055-MJDSB,299.65
9091-WTUUY,1030.81
1618-CFHME,983.94
3165-HDOEW,544.88
6581-NQCBA,619.57
7115-IRDHS,319.08
8496-DMZUK,1245.54
2040-VZIKE,1439.33
9068-VPWQQ,1207.32
0178-SZBHO,1098.61
0384-RVBPI,748.95
1689-MRZQR,1010.29
1299-AURJA,360.18
4525-VZCZG,1481.53
1543-LLLFT,1520.53
5835-BEQEU,1059.31
2788-CJQAQ,226.37
5565-FILXA,1281.55
0319-QZTCO,761.45
2120-SMPEX,225.36
0096-FCPUF,797.07
0668-OGMHD,345.47
5552-ZNFSJ,515.81
2223-KAGMX,213.98
6507-ZJSUR,1100.49
9408-HRXRK,1392.37
5593-SUAOO,1087.94
7321-PKUYW,1181.53
2833-SLKDQ,498.34
6766-HFKLA,1571.23
7595-EUIVN,1002.84
7617-EYGLW,195.63
2026-TGDHM,1026.01
9220-ZNKJI,1411.63
4030-VPZBD,355.2
2226-ICFDO,1343.03
0723-VSOBE,448.75
5529-GIBVH,243.77
4187-CINZD,1292.55
9992-UJOEL,620.2
4741-WWJQZ,1063.12
6625-UTXEW,631.31
6818-WOBHJ,1140.99
6244-BESBM,1437.92
1004-NOZNR,1259.51
1251-STYSZ,1033.84
2612-PHGOX,1027.8
2408-TZMJL,1516.85
8480-PPONV,1874.35
8780-IHCRN,335.76
4598-ZADCK,760.68
1257-SXUXQ,205.43
9681-KYGYB,1181.91
7182-OVLBJ,1606.85
5095-ETBRJ,825.33
7005-CYUIL,1694.62
4821-WQOYN,264.72
4730-AWNAU,819.43
3452-FLHYD,246.9
2388-LAESQ,1766.27
9531-NSBMR,228.67
6260-ONULR,779.97
4389-UEFCZ,1655.7
8711-LOBKY,246.31
9134-CEQMF,1061.06
8985-OOPOS,864.55
8800-ZKRFW,1457.16
2616-FLVQC,238.58
9968-FFVVH,845.54
3108-PCCGG,1217.78
7993-PYKOF,1092.72
8390-FESFV,1194.91
3022-BEXHZ,1735.31
5027-XWQHA,538.98
6248-TKCQV,1157.16
6729-GDNGC,1093.93
6198-ZFIOJ,946.24
5989-OMNJE,765.18
4566-QVRRW,536.89
1291-CUOCY,1601.16
9795-SHUHB,881.37
3230-IUALN,1124.72
0042-RLHYP,244.83
8519-IMDHU,1139.14
4945-RVMTE,696.15
0201-OAMXR,1687.38
1866-NXPSP,1009.74
3372-KWFBM,1183.27
7831-QGOXH,1130.4
6393-WRYZE,1263.96
3941-XTSKM,603.33
1661-CZBAU,1014.63
6599-RCLCJ,1488.55
9831-BPFRI,1243.61
5158-RIVOP,240.0
9788-YTFGE,211.01
9277-JOOMO,270.64
1907-YLNYW,791.21
1725-MIMXW,215.26
8947-YRTDV,1319.57
3161-ONRWK,930.93
0114-RSRRW,222.1
4565-NLZBV,326.13
0031-PVLZI,228.08
7206-GZCDC,792.66
6682-VCIXC,653.09
4791-QRGMF,1384.57
6475-VHUIZ,636.33
3910-MRQOY,258.09
0661-WCQNQ,809.7
7537-RBWEA,320.06
4656-CAURT,306.04
0121-SNYRK,523.88
1768-ZAIFU,304.53
4671-LXRDQ,530.69
3733-LSYCE,946.59
6265-FRMTQ,251.95
1934-SJVJK,220.75
3838-OZURD,1413.57
1371-DWPAZ,775.62
9269-CQOOL,656.24
2017-CCBLH,251.15
7690-KPNCU,1045.06
0536-BGFMZ,244.8
2293-IJWPS,1307.29
2845-HSJCY,986.37
5469-NUJUR,261.86
1184-PJVDB,946.03
2625-TRCZQ,618.91
4102-HLENU,874.31
7266-GSSJX,207.88
7722-VJRQD,903.21
7073-QETQY,260.42
9415-DPEWS,1134.25
5624-RYAMH,189.63
0196-JTUQI,929.01
7130-YXBRO,1502.14
9272-LSVYH,825.08
7943-RQCHR,1214.43
3793-MMFUH,1230.91
3249-ZPQRG,1025.24
2568-BRGYX,896.93
3084-DOWLE,1262.81
1084-MNSMJ,1307.41
7721-JXEAW,513.42
7249-WBIYX,1085.7
4238-HFHSN,1045.43
6250-CGGUN,1203.48
5478-JJVZK,726.69
7596-IIWYC,251.74
6567-HOOPW,1091.99
9793-WECQC,1150.37
4291-HPAXL,203.87
8999-YPYBV,1268.48
1839-FBNFR,246.31
3164-AALRN,852.15
3071-MVJCD,1249.18
1697-BCSHV,816.66
0562-KBDVM,702.25
1131-SUEKT,1455.21
3717-OEAUQ,876.04
4538-WNTMJ,330.87
3334-CTHOL,581.01
4704-ERYFC,930.78
9432-RUVSL,1543.02
8060-HIWJJ,1303.96
7684-XSZIY,338.37
9089-UOWJG,701.04
8621-MNIHH,1175.47
8039-ACLPL,994.85
9885-AIBVB,1074.29
1934-MKPXS,264.82
2592-YKDIF,228.9
2272-JKMSI,1555.12
0471-LVHGK,946.86
9518-RWHZL,1307.87
8714-CTZJW,1001.14
3569-EDBPQ,1205.6
3131-NWVFJ,226.33
7521-YXVZY,211.21
5419-CONWX,1301.55
6240-EURKS,453.8
2373-NTKOD,823.25
1970-KKFWL,306.73
6960-HVYXR,928.74
9337-SRRNI,303.55
0895-UADGO,657.48
5678-VFNEQ,1464.26
5977-CKHON,1184.4
7024-OHCCK,1271.13
2692-BUCFV,1351.36
7861-UVUFT,1117.43
1830-GGFNM,1600.79
5302-BDJNT,1221.81
5223-UZAVK,1500.47
4859-ZSRDZ,787.3
5651-WYIPH,618.36
9350-VLHMB,1286.74
3498-LZGQZ,253.63
8785-CJSHH,1368.07
5357-TZHPP,1129.43
3870-SPZSI,1695.54
0680-DFNNY,1255.28
7560-QRBXH,226.33
7077-XJMET,818.04
8752-GHJFU,1479.52
6896-SRVYQ,904.3
7767-UXAGJ,598.46
4652-ODEVH,302.36
6510-UPNKS,301.42
6718-BDGHG,884.8
9046-DQMTP,246.73
6439-LAJXL,835.4
1571-SAVHK,1284.01
9052-VKDUW,1510.61
9546-CQJSU,1146.42
1666-JZPZT,647.96
5777-KJIRB,661.67
0506-LVNGN,994.8
7677-SJJJK,241.18
2480-EJWYP,1451.22
3253-HKOKL,1446.92
7055-HNEOJ,638.45
5514-YQENT,1681.52
3211-AAPKX,1260.32
8445-DNBAE,584.49
2951-QOQTK,1077.44
2958-NHPPS,252.41
6806-YDEUL,218.09
1735-XMJVH,219.52
6890-PFRQX,941.54
0222-CNVPT,635.09
5899-OUVKV,1384.04
8681-ICONS,242.07
1621-YNCJH,1434.45
3473-XIIIT,1344.82
6362-QHAFM,1531.87
7893-IXHRQ,244.39
3070-BDOQC,1512.48
2952-QAYZF,1075.88
6234-PFPXL,1213.92
9824-QCJPK,236.9
4763-PGDPO,856.11
4283-IVYCI,787.04
1866-OBPNR,975.36
8205-MQUGY,652.23
8970-ANWXO,985.87
9480-BQJEI,1240.67
5394-SVGJV,1335.09
6979-TNDEU,227.34
9777-WJJPR,1113.87
9283-LZQOH,957.76
7079-QRCBC,1280.74
9495-SKLKD,1194.71
6048-UWKAL,1629.78
5067-DGXLL,224.86
5469-CTCWN,1547.22
9851-QXEEQ,1296.7
6281-FKEWS,616.6
8898-KASCD,482.86
9242-TKFSV,921.77
9290-SHCMB,1363.56
0743-HNPFG,941.43
2277-BKJKN,1472.99
9809-IMGCQ,1311.67
5208-HFSBT,625.78
5035-PGZXH,1365.14
8695-WDYEA,579.22
6543-JXSOO,820.94
8016-ZMGMO,912.0
8605-ITULD,246.35
3254-YRILK,1110.82
6416-YJTTB,1039.41
2667-WYLWJ,249.54
4472-VESGY,1470.43
3195-TQDZX,249.55
3128-YOVTD,1142.8
0529-ONKER,1030.62
1728-CXQBE,1295.4
7041-TXQJH,511.2
5014-GSOUQ,243.28
5724-BIDBU,716.78
0481-SUMCB,1389.82
1769-GRUIK,913.62
5240-IJOQT,927.25
8819-WFGGJ,791.91
7427-AUFPY,265.93
2811-POVEX,1151.38
1092-GANHU,1066.77
7898-PDWQE,1093.81
9972-EWRJS,246.23
9314-IJWSQ,1059.62
0661-XEYAN,280.59
5799-JRCZO,250.82
1921-KYSAY,893.81
6198-RTPMF,1290.91
2924-KHUVI,1482.86
1925-GMVBW,217.83
7881-EVUAD,569.53
6184-DYUOB,232.34
9207-ZPANB,928.14
5766-XQXMQ,849.84
9327-QSDED,497.33
1656-DRSMG,1467.86
3012-VFFMN,243.26
2984-AFWNC,1325.83
0640-YJTPY,292.17
8096-LOIST,671.07
9764-REAFF,224.35
3703-VAVCL,1174.15
7107-UBYKY,267.59
4881-GQJTW,227.05
8519-QJGJD,969.33
7876-DNYAP,249.78
7905-NJMXS,737.32
2882-WDTBA,1121.0
2091-GPPIQ,1087.02
6326-MTTXK,1205.95
5071-FBJFS,527.04
2796-UUZZO,1070.43
2429-AYKKO,279.11
9798-OPFEM,286.57
0330-IVZHA,868.12
3794-NFNCH,593.57
5193-QLVZB,1574.17
7114-AEOZE,243.59
2886-KEFUM,1529.48
5522-NYKPB,1179.02
4237-RLAQD,583.72
9957-YODKZ,1021.09
6518-KZXCB,313.41
2245-ADZFJ,1057.65
7776-QGYJC,1032.82
9313-QOLTZ,235.56
9651-GTSAQ,1544.73
3186-BAXNB,1242.22
4672-FOTSD,805.56
0637-YLETY,1331.45
9818-XQCUV,224.27
7338-ERIVA,601.73
1157-BQCUW,916.36
8259-NFJTV,380.01
3223-DWFIO,919.73
2660-EMUBI,1255.64
6968-GMKPR,1073.28
4751-ERMAN,1049.14
1436-ZMJAN,834.25
3292-PBZEJ,1330.42
0799-DDIHE,551.72
3070-FNFZQ,265.98
2812-SFXMJ,209.95
7675-OZCZG,547.71
5014-WUQMG,1243.41
5312-TSZVC,240.7
2003-CKLOR,1325.84
0993-OSGPT,752.78
9254-RBFON,1448.29
1205-WNWPJ,701.25
9391-EOYLI,980.38
7108-DGVUU,930.73
2782-JEEBU,475.27
5127-BZENZ,835.64
2720-FVBQP,588.98
9906-NHHVC,757.84
4522-XRWWI,1112.99
3766-EJLFL,1680.64
5939-SXWHM,323.75
8152-UOBNY,1463.69
7351-KYHQH,782.44
7643-RCHXS,236.53
8246-SHFGA,205.4
8387-MOJJT,1032.28
0620-XEFWH,220.11
6485-QXWWE,296.15
2761-OCIAX,900.85
7321-VGNKU,921.16
5327-CNLUQ,1553.99
7552-KEYGT,245.41
5816-JMLGY,1095.88
3068-OMWZA,1117.52
2927-QRRQV,1376.54
6032-KRXXO,1131.86
7459-RRWQZ,774.89
6265-SXWBU,1309.66
7941-RCJOW,240.48
6374-NTQLP,1600.08
4154-AQUGT,1272.8
2387-KDZQY,244.48
3584-WKTTW,1606.15
3399-BMLVW,860.17
1971-DTCZB,1209.68
3092-IGHWF,1279.11
3374-PZLXD,223.71
3813-DHBBB,728.48
2812-REYAT,286.67
6518-PPLMZ,254.32
4939-KYYPY,714.32
8017-LXHFA,1201.78
5930-GBIWP,1243.42
6022-KOUQO,357.44
6352-TWCAU,1039.82
2361-UPSND,987.4
6035-RIIOM,1379.57
2929-QNSRW,1506.08
1262-OPMFY,1014.04
9504-DSHWM,737.02
5035-BVCXS,1025.74
6267-DCFFZ,1171.01
3533-UVMOM,1046.4
2439-LYPMQ,1361.92
4248-QPAVC,1080.51
1899-VXWXM,1397.35
1478-VPOAD,552.45
9995-HOTOH,820.6
2988-PLAHS,863.24
1371-OJCEK,277.55
4999-IEZLT,406.07
8883-ANODQ,1367.11
4690-LLKUA,521.98
2351-RRBUE,242.53
5980-BDHPY,1345.43
1498-DQNRX,225.39
9469-WEJBT,1221.37
3331-HQDTW,1374.37
9490-DFPMD,1120.56
2581-VKIRT,893.65
5442-XSDCW,1059.48
7426-WEIJX,1167.63
2851-MMUTZ,791.79
3049-NDXFL,1121.31
8580-AECUZ,1021.0
3307-TLCUD,433.65
6625-FLENO,263.28
2967-MXRAV,224.27
7963-GQRMY,523.54
8189-HBVRW,1246.73
4163-KIUHY,311.07
1228-FZFRV,1369.99
3500-NSDOA,1058.56
1171-TYKUR,308.63
3761-FLYZI,1443.78
2058-DCJBE,791.9
5364-XYIRR,1225.07
4829-AUOAX,1325.53
1219-NNDDO,974.94
8388-DMKAE,236.42
4403-BWPAY,289.36
9659-QEQSY,1624.92
5405-ZMYXQ,973.38
5047-LHVLY,594.37
1442-OKRJE,1447.64
4737-AQCPU,1019.9
9158-VCTQB,1461.09
2808-CHTDM,340.18
6311-UEUME,1006.06
0793-TWELN,1101.52
3283-WCWXT,335.89
1060-ENTOF,1613.72
0999-QXNSA,536.94
5451-MHQOF,307.53
4836-WNFNO,322.51
9225-BZLNZ,1151.4
0354-VXMJC,249.77
4422-QVIJA,577.65
9365-SRSZE,968.62
6839-ITVZJ,732.3
8332-OSJDW,312.8
4735-BJKOU,256.26
0274-JKUJR,710.71
5740-YHGTW,1367.18
8917-SZTTJ,247.78
1696-MZVAU,338.65
7359-WWYJV,1630.77
0375-HVGXO,418.86
4906-ZHGPK,1047.16
8593-WHYHV,1029.19
3795-GWTRD,1053.11
1298-PHBTI,1302.71
6223-DHJGV,249.4
6961-MJKBO,260.94
6097-EQISJ,1471.09
4423-YLHDV,1423.88
8158-WPEZG,460.38
0107-YHINA,1292.86
4918-FYJNT,1216.69
0727-BNRLG,1511.72
4854-CIDCF,1027.05
8640-SDGKB,904.25
3280-MRDOF,902.73
6435-SRWBJ,1131.35
9964-WBQDJ,313.26
6303-KFWSL,632.94
1702-CCFNJ,822.35
8932-CZHRQ,1008.56
0386-CWRGM,242.17
5515-RUGKN,667.64
0404-AHASP,256.87
7279-NMVJC,246.65
2081-VEYEH,1368.02
6407-UTSLV,1091.63
4116-TZAQJ,949.41
9060-HJJRW,774.18
2587-YNLES,254.61
7398-SKNQZ,1148.93
5935-FCCNB,1287.12
1958-RNRKS,594.41
5136-RGMZO,922.88
8345-MVDYC,1164.75
8226-BXGES,1396.36
3877-JRJIP,709.89
8375-DKEBR,868.54
9705-IOVQQ,1386.26
1015-OWJKI,209.6
7511-YMXVQ,566.36
2040-XBAVJ,1607.14
7551-JOHTI,206.38
8887-IPQNC,502.45
8646-JCOMS,1356.07
9804-ICWBG,963.72
1222-KJNZD,231.35
0106-GHRQR,866.56
5318-IXUZF,1110.75
3768-VHXQO,339.61
8952-WCVCD,1382.56
2418-TPEUN,258.79
3963-RYFNS,1865.74
3198-VELRD,1103.36
8540-ZQGEA,261.42
1320-REHCS,1583.42
4137-JOPHL,1161.88
9436-ZBZCT,1229.37
7801-CEDNV,617.53
2057-BOYKM,1340.67
3658-QQJYD,1028.86
1803-BGNBD,710.0
0134-XWXCE,974.47
6950-TWMYB,1254.49
5848-FHRFC,279.85
2243-FNMMI,235.7
2511-MORQY,786.33
5356-KZCKT,327.52
9470-XCCEM,1166.25
6519-CFDBX,500.96
3902-MIVLE,1078.78
0409-WTMPL,1515.22
8763-KIAFH,272.68
3669-WHAFY,1743.66
3055-VTCGS,779.83
3144-KMTWZ,1279.1
7279-BUYWN,1499.68
7156-MHUGY,1272.28
7198-GLXTC,972.13
2007-QVGAW,252.36
5207-PLSTK,574.32
2307-FYNNL,1555.99
5605-XNWEN,313.03
2155-AMQRX,684.15
6181-AXXYF,312.81
5091-HFAZW,1139.95
0516-VRYBW,224.24
2519-LBNQL,1456.52
8623-ULFNQ,762.58
8380-PEFPE,944.6
5687-DKDTV,228.29
1568-LJSZU,1233.33
7530-HDYDS,1096.5
7789-HKSBS,1405.28
7416-CKTEP,257.2
2586-CWXVV,408.95
3096-IZETN,898.93
2348-KCJLT,810.84
8401-EMUWF,859.51
4193-IBKSW,330.41
5377-NDTOU,1327.69
5922-ABDVO,1118.18
2474-LCNUE,904.84
0839-QNXME,233.59
3506-OVLKD,330.49
9172-ANCRX,1280.0
6650-VJONK,575.99
2178-PMGCJ,900.57
7492-TAFJD,500.45
2773-MADBQ,687.53
6016-LVTJQ,214.19
7860-KSUGX,839.45
8966-KZXXA,318.96
6910-HADCM,994.37
4816-LXZYW,944.69
9606-PBKBQ,1150.9
5149-QYTTU,1354.01
2070-XYMFH,1035.92
2085-BOJKI,1421.23
0817-HSUSE,965.17
5442-PPTJY,238.85
1927-QEWMY,252.98
1663-MHLHE,191.42
5663-QBGIS,1392.21
4450-MDZFX,982.01
6701-DHKWQ,690.51
7554-AKDQF,543.99
3536-IQCTX,1109.74
4911-BANWH,1109.08
8496-EJAUI,925.99
0794-YVSGE,264.41
5423-BHIXO,678.07
6908-VVYHM,1144.1
2959-EEXWB,680.31
1839-UMACK,298.37
3030-YDNRM,951.55
7321-KKSDU,266.17
3402-XRIUO,818.71
3132-TVFDZ,592.38
8286-AFUYI,595.1
8080-DDEMJ,524.42
8356-WUAOJ,549.54
6365-MTGZX,1196.47
1349-WXNGG,225.21
8058-DMYRU,1200.06
9350-ZXYJC,307.68
6990-YNRIO,1649.17
8958-JPTRR,271.41
6959-GQEGV,922.2
3173-WSSUE,255.63
1265-HVPZB,903.72
4115-UMJFQ,448.93
7369-TRPFD,239.28
1098-KFQEC,239.72
7190-XHTWJ,242.22
0621-TWIEM,558.05
3537-RYBHH,814.89
2485-ITVKB,458.4
3669-OYSJI,521.1
1612-EOHDH,566.47
6702-OHFWR,545.38
5296-BFCYD,243.6
4510-PYUSH,763.18
9359-JANWS,839.2
7517-SAWMO,981.61
4143-HHPMK,1154.15
3279-DYZQM,249.53
7054-LGEQW,573.52
0523-VNGTF,675.16
9575-IWCAZ,268.7
7105-MXJLL,830.99
7064-FRRSW,1235.21
7940-UQQUG,1601.01
0923-PNFUB,1123.62
3961-SXAXY,499.57
7010-BRBUU,304.89
3566-HJGPK,516.17
3062-ICYZQ,1263.44
9938-PRCVK,243.23
0973-KYVNF,1038.32
5129-HHMZC,1290.33
9637-CDTKZ,1864.73
3946-JEWRQ,1259.07
7873-CVMAW,1264.25
0463-WZZKO,212.31
3494-JCHRQ,853.84
6474-FVJLC,1144.96
4524-QCSSM,602.48
5832-EXGTT,705.2
8840-DQLGN,1314.96
2039-JONDJ,725.94
7217-JYHOQ,907.78
6695-FRVEC,836.19
4547-LYTDD,961.51
9894-QMIMJ,700.15
8069-YQQAJ,380.39
6770-XUAGN,241.02
4193-ORFCL,541.16
1636-NTNCO,597.82
3466-WAESX,857.97
9281-PKKZE,535.57
3638-VBZTA,1224.95
7459-IMVYU,879.25
7776-QWNFX,666.21
6689-TCZHQ,1030.85
8563-OYMQY,1161.3
0754-EEBDC,253.08
5777-ZPQNC,232.43
1951-IEYXM,1383.87
3318-NMQXL,1190.07
3143-ILDAL,1279.11
1022-RKXDR,304.11
2361-FJWNO,434.86
2272-UOINI,924.47
8232-UTFOZ,242.3
3750-YHRYO,243.97
6637-KYRCV,397.55
5668-MEISB,1801.71
0129-QMPDR,253.21
7188-CBBBA,1372.07
5356-CSVSQ,719.21
3221-CJMSG,620.66
4720-VSTSI,1055.72
3219-JQRSL,1245.64
2801-NISEI,693.88
3946-MHCZW,596.14
4623-ZKHLY,210.06
6732-VAILE,1261.25
8201-AAXCB,699.06
7696-CFTAT,251.26
1845-CSBRZ,1220.85
2123-VSCOT,972.99
6651-AZVTJ,1163.67
4566-GOLUK,1398.79
2484-DGXPZ,235.14
2018-QKYGT,1130.2
2792-VPPET,214.95
7409-JURKQ,1638.05
3247-MHJKM,220.42
1964-SVLEA,234.56
4587-NUKOX,1160.21
7297-DVYGA,226.34
2239-CGBUZ,843.8
0854-UYHZD,250.89
7243-LCGGZ,246.17
8267-KFGYD,236.32
4890-VMUAV,999.89
9261-WDCAF,642.7
3764-MNMOI,244.01
7442-YGZFK,587.11
0420-BWTPW,315.38
8229-BUJHX,259.89
7449-HVPIV,1229.48
5504-WSIUR,1288.38
8183-ONMXC,1083.33
8466-PZBLH,1593.86
9614-RMGHA,1117.39
8735-IJJEG,653.22
0564-MUUQK,1205.26
5054-IEXZT,925.72
5834-ASPWA,929.73
0701-RFGFI,1360.99
0019-EFAEP,1355.19
5619-PTMIK,766.95
3737-XBQDD,1157.72
5882-CMAZQ,423.73
5846-QFDFI,1168.01
4445-KWOKW,799.77
3511-APPBJ,1423.47
7967-HYCDE,926.92
2430-RRYUW,760.48
3948-XHGNA,621.39
3723-BFBGR,664.13
0565-IYCGT,1074.32
5447-WZAFP,1392.13
5110-CHOPY,801.17
5445-UTODQ,1060.6
4425-OWHWB,197.57
7892-QVYKW,1145.76
9675-ICXCT,1177.15
1024-VRZHF,951.03
4703-MQYKT,241.01
9497-QCMMS,1254.94
5692-ICXLW,1231.16
0602-DDUML,948.51
2208-MPXIO,255.9
1960-UYCNN,1150.98
0348-SDKOL,1294.28
3190-FZATL,220.3
7336-RLLRH,1127.68
4373-MAVJG,1234.21
8901-HJXTF,359.25
7710-JSYOA,1448.05
5419-KLXBN,1185.2
3424-NMNBO,1506.27
9885-MFVSU,663.29
4514-GFCFI,1142.32
0607-MVMGC,1050.27
3365-SAIGS,1147.18
9828-AOQLM,567.59
8022-BECSI,238.73
8000-REIQB,935.96
9993-LHIEB,977.65
0266-CLZKZ,1512.59
7615-ESMYF,530.62
3858-VOBET,935.17
7020-OZKXZ,926.54
3977-QCRSL,223.49
0017-DINOC,626.31
1447-PJGGA,1377.08
8565-CLBZW,1054.2
9139-WQQDY,1422.95
0224-HJAPT,565.61
8086-OVPWV,976.99
9430-FRQOC,1165.56
7639-OPLNG,1197.04
3074-GQWYX,886.51
1492-QGCLU,1081.22
6845-RGTYS,1255.19
7328-OWMOM,229.29
4418-LZMSV,803.56
5155-AZQPB,604.86
8861-HGGKB,1083.46
1087-GRUYI,230.18
7065-YUNRY,560.65
7694-VLBWQ,1368.68
2546-KZAAT,1021.13
0181-RITDD,1675.11
5989-PGKJB,1193.85
4795-KTRTH,961.44
8272-ONJLV,1083.56
1488-PBLJN,1801.52
0308-GIQJT,1647.97
3778-FOAQW,256.14
4452-ROHMO,248.36
6481-OGDOO,1263.43
3090-LETTY,775.82
5349-AZPEW,285.85
3753-TSEMP,1169.63
8305-VHZBZ,231.38
9720-JJJOR,832.38
8100-HZZLJ,908.57
8775-ERLNB,962.18
8309-IEYJD,873.86
9172-JITSM,1175.26
6298-QDFNH,937.41
7398-HPYZQ,1261.09
3546-GHEAE,234.13
7361-YPXFS,783.56
6557-BZXLQ,909.54
2550-QHZGP,219.34
7519-JTWQH,1747.76
2538-OIMXF,296.28
8543-MSDMF,946.56
9961-JBNMK,1233.96
1170-SASML,1148.83
4872-JCVCA,715.11
5346-BZCHP,239.71
2038-LLMLM,1327.64
6173-ITPWD,1063.81
9734-UYXQI,552.69
1216-BGTSP,1402.39
4138-NAXED,1055.51
2189-UXTKY,1052.67
0744-BIKKF,1266.61
7483-IQWIB,1216.29
5248-KWLAR,1359.05
4958-GZWIY,580.15
7996-MHXLW,331.18
7833-PKIHD,1046.78
7061-OVMIM,237.12
5153-RTHKF,1073.91
1852-QSWCD,281.26
4832-VRBMR,1436.07
